date,home_team,away_team,result,season,result_code
2019-06-04,Aronian,Grischuk,H,2019,1
2019-06-04,Ding Liren,So,D,2019,0
2019-06-04,Carlsen,Anand,H,2019,1
2019-06-04,Carlsen,Anand,D,2019,0
2019-06-04,MVL,Yu Yangyi,D,2019,0
2019-06-04,MVL,Yu Yangyi,D,2019,0
2019-06-04,Aronian,Grischuk,D,2019,0
2019-06-04,Mamedyarov,Caruana,D,2019,0
2019-06-05,Aronian,Carlsen,D,2019,0
2019-06-05,Caruana,MVL,H,2019,1
2019-06-05,Anand,Mamedyarov,A,2019,-1
2019-06-05,Grischuk,So,D,2019,0
2019-06-05,Aronian,Carlsen,A,2019,-1
2019-06-05,Yu Yangyi,Ding Liren,D,2019,0
2019-06-05,Yu Yangyi,Ding Liren,H,2019,1
2019-06-05,Caruana,MVL,H,2019,1
2019-06-05,Grischuk,So,D,2019,0
2019-06-05,Yu Yangyi,Ding Liren,D,2019,0
2019-06-06,MVL,Anand,D,2019,0
2019-06-06,MVL,Anand,D,2019,0
2019-06-06,Ding Liren,Caruana,H,2019,1
2019-06-06,So,Yu Yangyi,H,2019,1
2019-06-06,Ding Liren,Caruana,H,2019,1
2019-06-06,Mamedyarov,Aronian,A,2019,-1
2019-06-06,Carlsen,Grischuk,H,2019,1
2019-06-06,So,Yu Yangyi,H,2019,1
2019-06-06,MVL,Anand,D,2019,0
2019-06-07,Artemiev,Jakovenko,D,2019,0
2019-06-08,Grischuk,Yu Yangyi,A,2019,-1
2019-06-08,Anand,Ding Liren,D,2019,0
2019-06-08,Anand,Ding Liren,H,2019,1
2019-06-08,Caruana,So,D,2019,0
2019-06-08,Aronian,MVL,D,2019,0
2019-06-08,Aronian,MVL,D,2019,0
2019-06-08,Aronian,MVL,D,2019,0
2019-06-08,Caruana,So,D,2019,0
2019-06-08,Carlsen,Mamedyarov,D,2019,0
2019-06-08,Grischuk,Yu Yangyi,A,2019,-1
2019-06-08,Anand,Ding Liren,D,2019,0
2019-06-08,Carlsen,Mamedyarov,H,2019,1
2019-06-09,Mamedyarov,Grischuk,A,2019,-1
2019-06-09,Ding Liren,Aronian,D,2019,0
2019-06-09,Yu Yangyi,Caruana,H,2019,1
2019-06-09,Yu Yangyi,Caruana,D,2019,0
2019-06-09,So,Anand,D,2019,0
2019-06-09,Ding Liren,Aronian,D,2019,0
2019-06-09,MVL,Carlsen,D,2019,0
2019-06-09,MVL,Carlsen,D,2019,0
2019-06-09,Mamedyarov,Grischuk,D,2019,0
2019-06-09,Ding Liren,Aronian,D,2019,0
2019-06-09,Yu Yangyi,Caruana,D,2019,0
2019-06-09,So,Anand,D,2019,0
2019-06-09,MVL,Carlsen,D,2019,0
2019-06-10,Grischuk,Caruana,A,2019,-1
2019-06-10,Anand,Yu Yangyi,A,2019,-1
2019-06-10,Mamedyarov,MVL,D,2019,0
2019-06-10,Mamedyarov,MVL,D,2019,0
2019-06-10,Aronian,So,H,2019,1
2019-06-10,Anand,Yu Yangyi,D,2019,0
2019-06-10,Carlsen,Ding Liren,D,2019,0
2019-06-10,Grischuk,Caruana,D,2019,0
2019-06-10,Dubov,Karjakin,A,2019,-1
2019-06-10,Karjakin,Dubov,D,2019,0
2019-06-10,Dubov,Karjakin,D,2019,0
2019-06-10,Mamedyarov,MVL,D,2019,0
2019-06-10,Aronian,So,D,2019,0
2019-06-10,Anand,Yu Yangyi,D,2019,0
2019-06-10,Carlsen,Ding Liren,D,2019,0
2019-06-10,Carlsen,Ding Liren,H,2019,1
2019-06-11,Artemiev,Wang Hao,D,2019,0
2019-06-11,Wei Yi,Kramnik,A,2019,-1
2019-06-11,Artemiev,Wang Hao,D,2019,0
2019-06-11,Kramnik,Wei Yi,H,2019,1
2019-06-12,Ding Liren,Mamedyarov,H,2019,1
2019-06-12,MVL,Grischuk,D,2019,0
2019-06-12,MVL,Grischuk,H,2019,1
2019-06-12,Caruana,Anand,H,2019,1
2019-06-12,Yu Yangyi,Aronian,D,2019,0
2019-06-12,Yu Yangyi,Aronian,D,2019,0
2019-06-12,So,Carlsen,D,2019,0
2019-06-12,Ding Liren,Mamedyarov,H,2019,1
2019-06-12,MVL,Grischuk,D,2019,0
2019-06-12,Caruana,Anand,D,2019,0
2019-06-12,Yu Yangyi,Aronian,D,2019,0
2019-06-13,Radjabov,Kramnik,D,2019,0
2019-06-13,Grischuk,Anand,A,2019,-1
2019-06-13,Mamedyarov,So,D,2019,0
2019-06-13,MVL,Ding Liren,D,2019,0
2019-06-13,MVL,Ding Liren,H,2019,1
2019-06-13,Carlsen,Yu Yangyi,H,2019,1
2019-06-13,Karjakin,Nepomniachtchi,A,2019,-1
2019-06-13,Kramnik,Radjabov,D,2019,0
2019-06-13,Nepomniachtchi,Karjakin,D,2019,0
2019-06-13,MVL,Ding Liren,D,2019,0
2019-06-13,Grischuk,Anand,D,2019,0
2019-06-13,Carlsen,Yu Yangyi,H,2019,1
2019-06-13,Aronian,Caruana,A,2019,-1
2019-06-13,Mamedyarov,So,D,2019,0
2019-06-13,Radjabov,Kramnik,D,2019,0
2019-06-14,Ding Liren,Grischuk,D,2019,0
2019-06-14,Yu Yangyi,Mamedyarov,H,2019,1
2019-06-14,So,MVL,D,2019,0
2019-06-14,So,MVL,H,2019,1
2019-06-14,Anand,Aronian,D,2019,0
2019-06-14,Caruana,Carlsen,H,2019,1
2019-06-14,Radjabov,Dubov,H,2019,1
2019-06-14,Karjakin,Wei Yi,H,2019,1
2019-06-14,Wei Yi,Karjakin,D,2019,0
2019-06-14,Radjabov,Dubov,D,2019,0
2019-06-14,Ding Liren,Grischuk,D,2019,0
2019-06-14,Anand,Aronian,D,2019,0
2019-06-14,Yu Yangyi,Mamedyarov,H,2019,1
2019-06-14,So,MVL,D,2019,0
2019-06-14,Caruana,Carlsen,D,2019,0
2019-06-14,Dubov,Radjabov,D,2019,0
2019-06-14,Ding Liren,Grischuk,D,2019,0
2019-06-15,Radjabov,Karjakin,D,2019,0
2019-06-15,Wang Hao,Jakovenko,D,2019,0
2019-06-15,Karjakin,Radjabov,D,2019,0
2019-06-15,Wang Hao,Jakovenko,D,2019,0
2019-06-15,Nepomniachtchi,Kramnik,D,2019,0
2019-06-15,Kramnik,Nepomniachtchi,A,2019,-1
2019-06-15,Radjabov,Karjakin,D,2019,0
2019-06-16,Kramnik,Karjakin,D,2019,0
2019-06-16,Karjakin,Kramnik,H,2019,1
2019-06-16,Nepomniachtchi,Karjakin,D,2019,0
2019-06-16,Karjakin,Nepomniachtchi,D,2019,0
2019-06-16,Nepomniachtchi,Karjakin,A,2019,-1
2019-06-16,Nepomniachtchi,Karjakin,A,2019,-1
2019-06-16,Karjakin,Nepomniachtchi,H,2019,1
2019-06-17,Navara,Ding Liren,D,2019,0
2019-06-17,Navara,Ding Liren,D,2019,0
2019-06-17,Ding Liren,Navara,H,2019,1
2019-06-18,Ding Liren,Navara,D,2019,0
2019-06-18,Navara,Ding Liren,D,2019,0
2019-06-18,Ding Liren,Navara,D,2019,0
2019-06-18,Navara,Ding Liren,D,2019,0
2019-06-19,Bu Xiangzhi,Wang Hao,D,2019,0
2019-06-19,Navara,Ding Liren,A,2019,-1
2019-06-19,Ding Liren,Navara,H,2019,1
2019-06-19,Bu Xiangzhi,Wang Hao,D,2019,0
2019-06-19,Jones,Shankland,D,2019,0
2019-06-19,Ding Liren,Navara,H,2019,1
2019-06-21,Bu Xiangzhi,Yu Yangyi,D,2019,0
2019-06-21,Bu Xiangzhi,Yu Yangyi,D,2019,0
2019-06-22,Wang Hao,Wei Yi,D,2019,0
2019-06-23,Svidler,Dominguez Perez,D,2019,0
2019-06-25,Bu Xiangzhi,Wei Yi,D,2019,0
2019-06-25,Bu Xiangzhi,Wei Yi,D,2019,0
2019-06-25,Svidler,Dubov,D,2019,0
2019-06-25,Shankland,Jones,D,2019,0
2019-06-26,MVL,Aronian,D,2019,0
2019-06-26,So,Ding Liren,H,2019,1
2019-06-26,Caruana,Nakamura,H,2019,1
2019-06-26,Anand,Nepomniachtchi,A,2019,-1
2019-06-26,Giri,Carlsen,A,2019,-1
2019-06-26,Mamedyarov,Karjakin,D,2019,0
2019-06-26,So,Ding Liren,H,2019,1
2019-06-26,MVL,Aronian,D,2019,0
2019-06-27,Ding Liren,Karjakin,D,2019,0
2019-06-27,So,MVL,D,2019,0
2019-06-27,So,MVL,D,2019,0
2019-06-27,Nepomniachtchi,Caruana,H,2019,1
2019-06-27,Aronian,Giri,D,2019,0
2019-06-27,Carlsen,Anand,D,2019,0
2019-06-27,Ding Liren,Karjakin,D,2019,0
2019-06-27,Nakamura,Mamedyarov,D,2019,0
2019-06-28,MVL,Ding Liren,D,2019,0
2019-06-28,Caruana,Carlsen,D,2019,0
2019-06-28,Karjakin,Nakamura,D,2019,0
2019-06-28,Giri,So,D,2019,0
2019-06-28,Mamedyarov,Nepomniachtchi,A,2019,-1
2019-06-28,Anand,Aronian,D,2019,0
2019-06-28,MVL,Ding Liren,D,2019,0
2019-06-28,Karjakin,Nakamura,D,2019,0
2019-06-29,Ding Liren,Nakamura,D,2019,0
2019-06-29,MVL,Giri,D,2019,0
2019-06-29,Nepomniachtchi,Karjakin,D,2019,0
2019-06-29,Aronian,Caruana,D,2019,0
2019-06-29,So,Anand,D,2019,0
2019-06-29,MVL,Giri,D,2019,0
2019-06-29,Carlsen,Mamedyarov,D,2019,0
2019-06-29,Ding Liren,Nakamura,D,2019,0
2019-06-30,Anand,MVL,D,2019,0
2019-06-30,Giri,Ding Liren,A,2019,-1
2019-06-30,Anand,MVL,D,2019,0
2019-06-30,Yu Yangyi,Vidit,H,2019,1
2019-06-30,Wang Hao,Wei Yi,D,2019,0
2019-06-30,Karjakin,Carlsen,D,2019,0
2019-06-30,Yu Yangyi,Vidit,H,2019,1
2019-06-30,Caruana,So,D,2019,0
2019-06-30,Nakamura,Nepomniachtchi,D,2019,0
2019-06-30,Giri,Ding Liren,A,2019,-1
2019-06-30,Wang Hao,Wei Yi,D,2019,0
2019-06-30,Rapport,Artemiev,D,2019,0
2019-06-30,Mamedyarov,Aronian,D,2019,0
2019-07-01,Dubov,Dominguez Perez,D,2019,0
2019-07-01,MVL,Caruana,A,2019,-1
2019-07-01,Ding Liren,Nepomniachtchi,H,2019,1
2019-07-01,Rapport,Wang Hao,D,2019,0
2019-07-01,Wei Yi,Yu Yangyi,D,2019,0
2019-07-01,Ding Liren,Nepomniachtchi,H,2019,1
2019-07-01,Wei Yi,Yu Yangyi,D,2019,0
2019-07-01,MVL,Caruana,A,2019,-1
2019-07-01,Giri,Anand,D,2019,0
2019-07-01,Carlsen,Nakamura,H,2019,1
2019-07-01,Aronian,Karjakin,H,2019,1
2019-07-01,Rapport,Wang Hao,D,2019,0
2019-07-01,Vidit,Amin,D,2019,0
2019-07-01,So,Mamedyarov,H,2019,1
2019-07-02,Amin,Wei Yi,A,2019,-1
2019-07-02,Yu Yangyi,Rapport,D,2019,0
2019-07-02,Yu Yangyi,Rapport,D,2019,0
2019-07-02,Amin,Wei Yi,A,2019,-1
2019-07-02,Wang Hao,Artemiev,H,2019,1
2019-07-02,Wang Hao,Artemiev,H,2019,1
2019-07-03,Nakamura,Aronian,D,2019,0
2019-07-03,Mamedyarov,MVL,D,2019,0
2019-07-03,Anand,Ding Liren,D,2019,0
2019-07-03,Wang Hao,Yu Yangyi,D,2019,0
2019-07-03,Karjakin,So,D,2019,0
2019-07-03,Mamedyarov,MVL,D,2019,0
2019-07-03,Nepomniachtchi,Carlsen,A,2019,-1
2019-07-03,Artemiev,Vidit,H,2019,1
2019-07-03,Caruana,Giri,D,2019,0
2019-07-03,Wang Hao,Yu Yangyi,D,2019,0
2019-07-03,Rapport,Amin,H,2019,1
2019-07-03,Anand,Ding Liren,D,2019,0
2019-07-04,MVL,Karjakin,D,2019,0
2019-07-04,So,Nakamura,H,2019,1
2019-07-04,Ding Liren,Carlsen,A,2019,-1
2019-07-04,Aronian,Nepomniachtchi,D,2019,0
2019-07-04,Giri,Mamedyarov,H,2019,1
2019-07-04,Ding Liren,Carlsen,A,2019,-1
2019-07-04,So,Nakamura,H,2019,1
2019-07-04,Anand,Caruana,D,2019,0
2019-07-04,MVL,Karjakin,D,2019,0
2019-07-05,Nakamura,MVL,D,2019,0
2019-07-05,Yu Yangyi,Artemiev,D,2019,0
2019-07-05,Caruana,Ding Liren,D,2019,0
2019-07-05,Nepomniachtchi,So,D,2019,0
2019-07-05,Vidit,Wei Yi,D,2019,0
2019-07-05,Amin,Wang Hao,D,2019,0
2019-07-05,Karjakin,Giri,D,2019,0
2019-07-05,Amin,Wang Hao,D,2019,0
2019-07-05,Nepomniachtchi,So,D,2019,0
2019-07-05,Caruana,Ding Liren,D,2019,0
2019-07-05,Carlsen,Aronian,D,2019,0
2019-07-05,Mamedyarov,Anand,H,2019,1
2019-07-05,Vidit,Wei Yi,D,2019,0
2019-07-05,Yu Yangyi,Artemiev,D,2019,0
2019-07-05,Nakamura,MVL,D,2019,0
2019-07-06,Anand,Karjakin,D,2019,0
2019-07-06,MVL,Nepomniachtchi,D,2019,0
2019-07-06,Ding Liren,Aronian,D,2019,0
2019-07-06,Yu Yangyi,Amin,D,2019,0
2019-07-06,Artemiev,Wei Yi,D,2019,0
2019-07-06,Anand,Karjakin,D,2019,0
2019-07-06,So,Carlsen,D,2019,0
2019-07-06,Ding Liren,Aronian,D,2019,0
2019-07-06,MVL,Nepomniachtchi,D,2019,0
2019-07-06,Caruana,Mamedyarov,D,2019,0
2019-07-06,Artemiev,Wei Yi,D,2019,0
2019-07-06,Rapport,Vidit,D,2019,0
2019-07-06,Yu Yangyi,Amin,D,2019,0
2019-07-06,Giri,Nakamura,D,2019,0
2019-07-07,Nepomniachtchi,Giri,A,2019,-1
2019-07-07,Mamedyarov,Ding Liren,D,2019,0
2019-07-07,Carlsen,MVL,H,2019,1
2019-07-07,Wei Yi,Rapport,D,2019,0
2019-07-07,Vidit,Wang Hao,H,2019,1
2019-07-07,Carlsen,MVL,H,2019,1
2019-07-07,Amin,Artemiev,D,2019,0
2019-07-07,Mamedyarov,Ding Liren,D,2019,0
2019-07-07,Aronian,So,D,2019,0
2019-07-07,Karjakin,Caruana,D,2019,0
2019-07-07,Vidit,Wang Hao,H,2019,1
2019-07-07,Wei Yi,Rapport,D,2019,0
2019-07-07,Nakamura,Anand,D,2019,0
2019-07-12,Aronian,Yu Yangyi,D,2019,0
2019-07-12,MVL,Navara,H,2019,1
2019-07-12,MVL,Navara,H,2019,1
2019-07-12,Karjakin,Giri,D,2019,0
2019-07-12,Aronian,Yu Yangyi,D,2019,0
2019-07-12,Nakamura,Topalov,D,2019,0
2019-07-12,Mamedyarov,Dubov,D,2019,0
2019-07-12,Svidler,Duda,D,2019,0
2019-07-12,So,Harikrishna,D,2019,0
2019-07-12,Vitiugov,Grischuk,D,2019,0
2019-07-13,Yu Yangyi,Aronian,D,2019,0
2019-07-13,Navara,MVL,D,2019,0
2019-07-13,Harikrishna,So,D,2019,0
2019-07-13,Grischuk,Vitiugov,D,2019,0
2019-07-13,Yu Yangyi,Aronian,D,2019,0
2019-07-13,Rapport,Nepomniachtchi,H,2019,1
2019-07-13,Giri,Karjakin,D,2019,0
2019-07-13,Navara,MVL,D,2019,0
2019-07-13,Duda,Svidler,D,2019,0
2019-07-13,Dubov,Mamedyarov,A,2019,-1
2019-07-13,Radjabov,Wojtaszek,D,2019,0
2019-07-13,Topalov,Nakamura,D,2019,0
2019-07-14,Aronian,Yu Yangyi,D,2019,0
2019-07-14,Aronian,Yu Yangyi,H,2019,1
2019-07-14,Giri,Karjakin,D,2019,0
2019-07-14,Yu Yangyi,Aronian,H,2019,1
2019-07-14,Aronian,Yu Yangyi,D,2019,0
2019-07-14,Aronian,Yu Yangyi,D,2019,0
2019-07-14,Yu Yangyi,Aronian,D,2019,0
2019-07-14,Rapport,Dominguez Perez,D,2019,0
2019-07-14,Yu Yangyi,Aronian,D,2019,0
2019-07-15,Karjakin,So,D,2019,0
2019-07-15,Duda,Mamedyarov,D,2019,0
2019-07-15,Grischuk,Yu Yangyi,D,2019,0
2019-07-15,Topalov,MVL,A,2019,-1
2019-07-15,Topalov,MVL,A,2019,-1
2019-07-15,Ding Liren,Andreikin,D,2019,0
2019-07-15,Ding Liren,Andreikin,D,2019,0
2019-07-15,Grischuk,Yu Yangyi,D,2019,0
2019-07-16,So,Karjakin,D,2019,0
2019-07-16,MVL,Topalov,D,2019,0
2019-07-16,Yu Yangyi,Grischuk,D,2019,0
2019-07-16,Yu Yangyi,Grischuk,D,2019,0
2019-07-16,Mamedyarov,Duda,D,2019,0
2019-07-16,Dominguez Perez,Nepomniachtchi,H,2019,1
2019-07-16,Radjabov,Rapport,D,2019,0
2019-07-16,Andreikin,Ding Liren,H,2019,1
2019-07-16,Andreikin,Ding Liren,H,2019,1
2019-07-16,MVL,Topalov,D,2019,0
2019-07-17,Navara,Vitiugov,H,2019,1
2019-07-17,Grischuk,Yu Yangyi,H,2019,1
2019-07-17,Yu Yangyi,Grischuk,D,2019,0
2019-07-17,Dominguez Perez,Radjabov,D,2019,0
2019-07-17,Ding Liren,Andreikin,D,2019,0
2019-07-17,Ding Liren,Andreikin,D,2019,0
2019-07-17,Nepomniachtchi,Wojtaszek,D,2019,0
2019-07-18,Andreikin,Ding Liren,D,2019,0
2019-07-18,Andreikin,Ding Liren,D,2019,0
2019-07-18,MVL,Grischuk,D,2019,0
2019-07-18,MVL,Grischuk,D,2019,0
2019-07-18,Mamedyarov,So,H,2019,1
2019-07-18,Vitiugov,Navara,A,2019,-1
2019-07-19,Grischuk,MVL,A,2019,-1
2019-07-19,So,Mamedyarov,D,2019,0
2019-07-19,Radjabov,Nepomniachtchi,D,2019,0
2019-07-19,Grischuk,MVL,A,2019,-1
2019-07-20,Rapport,Wojtaszek,D,2019,0
2019-07-21,Wojtaszek,Dominguez Perez,D,2019,0
2019-07-21,Vidit,Shankland,D,2019,0
2019-07-22,Mamedyarov,MVL,H,2019,1
2019-07-22,Mamedyarov,MVL,H,2019,1
2019-07-23,Shankland,Vidit,D,2019,0
2019-07-23,MVL,Mamedyarov,H,2019,1
2019-07-23,MVL,Mamedyarov,H,2019,1
2019-07-24,Wei Yi,Rapport,A,2019,-1
2019-07-24,Mamedyarov,MVL,A,2019,-1
2019-07-24,MVL,Mamedyarov,A,2019,-1
2019-07-24,MVL,Mamedyarov,D,2019,0
2019-07-24,Wang Hao,Ding Liren,D,2019,0
2019-07-24,MVL,Mamedyarov,D,2019,0
2019-07-24,Mamedyarov,MVL,D,2019,0
2019-07-24,Wei Yi,Rapport,A,2019,-1
2019-07-24,MVL,Mamedyarov,A,2019,-1
2019-07-24,Mamedyarov,MVL,D,2019,0
2019-07-24,Wang Hao,Ding Liren,D,2019,0
2019-07-25,Ding Liren,Wei Yi,H,2019,1
2019-07-25,Ding Liren,Wei Yi,H,2019,1
2019-07-27,MVL,Nepomniachtchi,A,2019,-1
2019-07-27,Matlakov,Wang Hao,D,2019,0
2019-07-27,Vidit,Shankland,A,2019,-1
2019-07-27,Shankland,Vidit,A,2019,-1
2019-07-27,Caruana,Duda,H,2019,1
2019-07-27,Mamedyarov,MVL,A,2019,-1
2019-07-27,Dubov,MVL,A,2019,-1
2019-07-27,Matlakov,Wang Hao,D,2019,0
2019-07-27,Giri,Anand,A,2019,-1
2019-07-28,Giri,MVL,A,2019,-1
2019-07-28,MVL,Caruana,H,2019,1
2019-07-28,Grischuk,MVL,D,2019,0
2019-07-29,MVL,Anand,D,2019,0
2019-07-29,Duda,MVL,A,2019,-1
2019-07-29,MVL,Nakamura,D,2019,0
2019-07-31,Harikrishna,Karjakin,D,2019,0
2019-07-31,Mamedyarov,MVL,A,2019,-1
2019-07-31,MVL,Duda,A,2019,-1
2019-07-31,Anand,MVL,A,2019,-1
2019-07-31,MVL,Giri,A,2019,-1
2019-07-31,MVL,Nepomniachtchi,D,2019,0
2019-07-31,MVL,Caruana,H,2019,1
2019-07-31,Nakamura,MVL,H,2019,1
2019-07-31,Anand,Duda,H,2019,1
2019-07-31,MVL,Dubov,H,2019,1
2019-07-31,Karjakin,Harikrishna,D,2019,0
2019-07-31,Harikrishna,Karjakin,D,2019,0
2019-07-31,Karjakin,Harikrishna,D,2019,0
2019-07-31,Karjakin,Harikrishna,H,2019,1
2019-07-31,Harikrishna,Karjakin,D,2019,0
2019-07-31,Grischuk,MVL,H,2019,1
2019-08-01,MVL,Anand,D,2019,0
2019-08-01,MVL,Mamedyarov,D,2019,0
2019-08-01,Grischuk,Nepomniachtchi,H,2019,1
2019-08-01,Duda,MVL,H,2019,1
2019-08-01,Giri,MVL,H,2019,1
2019-08-01,MVL,Grischuk,D,2019,0
2019-08-01,MVL,Nakamura,H,2019,1
2019-08-01,Mamedyarov,Nepomniachtchi,A,2019,-1
2019-08-01,Caruana,MVL,H,2019,1
2019-08-01,Dubov,MVL,A,2019,-1
2019-08-01,Nepomniachtchi,MVL,H,2019,1
2019-08-03,Nepomniachtchi,Grischuk,A,2019,-1
2019-08-03,Kramnik,Anand,H,2019,1
2019-08-03,Kramnik,Giri,H,2019,1
2019-08-03,Grischuk,Kramnik,D,2019,0
2019-08-03,Anand,Nepomniachtchi,H,2019,1
2019-08-03,Giri,Svidler,A,2019,-1
2019-08-03,Grischuk,Giri,H,2019,1
2019-08-03,Kramnik,Nepomniachtchi,D,2019,0
2019-08-03,Svidler,Nepomniachtchi,A,2019,-1
2019-08-03,Kramnik,Svidler,H,2019,1
2019-08-03,Anand,Giri,H,2019,1
2019-08-03,Svidler,Grischuk,H,2019,1
2019-08-03,Giri,Nepomniachtchi,D,2019,0
2019-08-03,Anand,Svidler,H,2019,1
2019-08-03,Anand,Grischuk,H,2019,1
2019-08-04,Yu Yangyi,Amin,D,2019,0
2019-08-04,Grischuk,Nepomniachtchi,A,2019,-1
2019-08-04,Anand,Giri,D,2019,0
2019-08-04,Nepomniachtchi,Svidler,D,2019,0
2019-08-04,Giri,Kramnik,D,2019,0
2019-08-04,Yu Yangyi,Amin,D,2019,0
2019-08-05,Nepomniachtchi,Anand,H,2019,1
2019-08-05,Grischuk,Giri,D,2019,0
2019-08-05,Kramnik,Nepomniachtchi,A,2019,-1
2019-08-05,Svidler,Grischuk,A,2019,-1
2019-08-05,Svidler,Giri,D,2019,0
2019-08-05,Anand,Kramnik,H,2019,1
2019-08-06,Svidler,Kramnik,A,2019,-1
2019-08-06,Grischuk,Anand,H,2019,1
2019-08-06,Giri,Nepomniachtchi,H,2019,1
2019-08-06,Anand,Svidler,A,2019,-1
2019-08-06,Kramnik,Grischuk,A,2019,-1
2019-08-10,Ding Liren,Caruana,D,2019,0
2019-08-10,Karjakin,Yu Yangyi,D,2019,0
2019-08-10,Dominguez Perez,Ding Liren,D,2019,0
2019-08-10,MVL,Rapport,H,2019,1
2019-08-10,MVL,Aronian,A,2019,-1
2019-08-10,Jakovenko,Matlakov,D,2019,0
2019-08-10,Yu Yangyi,MVL,D,2019,0
2019-08-10,Yu Yangyi,Rapport,A,2019,-1
2019-08-10,Ding Liren,Carlsen,H,2019,1
2019-08-11,Artemiev,Jakovenko,D,2019,0
2019-08-11,Aronian,Ding Liren,D,2019,0
2019-08-11,MVL,Karjakin,H,2019,1
2019-08-11,Yu Yangyi,Mamedyarov,H,2019,1
2019-08-11,Mamedyarov,MVL,A,2019,-1
2019-08-11,Ding Liren,Yu Yangyi,H,2019,1
2019-08-11,Yu Yangyi,Carlsen,D,2019,0
2019-08-11,MVL,Ding Liren,H,2019,1
2019-08-11,Carlsen,Aronian,A,2019,-1
2019-08-12,Mamedyarov,Ding Liren,D,2019,0
2019-08-12,Ding Liren,Rapport,D,2019,0
2019-08-12,Aronian,Yu Yangyi,D,2019,0
2019-08-12,Caruana,MVL,A,2019,-1
2019-08-12,Yu Yangyi,Caruana,H,2019,1
2019-08-12,Dominguez Perez,Yu Yangyi,A,2019,-1
2019-08-12,Ding Liren,Karjakin,D,2019,0
2019-08-12,Carlsen,MVL,H,2019,1
2019-08-12,Caruana,Aronian,A,2019,-1
2019-08-12,MVL,Dominguez Perez,H,2019,1
2019-08-13,Caruana,MVL,A,2019,-1
2019-08-13,Ding Liren,Caruana,H,2019,1
2019-08-13,Mamedyarov,Yu Yangyi,A,2019,-1
2019-08-13,MVL,Aronian,H,2019,1
2019-08-13,Dominguez Perez,MVL,H,2019,1
2019-08-13,Yu Yangyi,Karjakin,A,2019,-1
2019-08-13,Rapport,Ding Liren,D,2019,0
2019-08-13,Mamedyarov,Ding Liren,D,2019,0
2019-08-13,MVL,Yu Yangyi,H,2019,1
2019-08-13,Ding Liren,Karjakin,D,2019,0
2019-08-13,MVL,Ding Liren,A,2019,-1
2019-08-13,Yu Yangyi,Carlsen,H,2019,1
2019-08-13,Yu Yangyi,Dominguez Perez,H,2019,1
2019-08-13,Aronian,Yu Yangyi,D,2019,0
2019-08-13,Yu Yangyi,Ding Liren,D,2019,0
2019-08-13,Rapport,MVL,H,2019,1
2019-08-13,Ding Liren,Dominguez Perez,H,2019,1
2019-08-13,Caruana,Yu Yangyi,A,2019,-1
2019-08-13,Carlsen,MVL,H,2019,1
2019-08-13,MVL,Karjakin,D,2019,0
2019-08-13,Yu Yangyi,Rapport,D,2019,0
2019-08-13,Vitiugov,Tomashevsky,D,2019,0
2019-08-13,Mamedyarov,MVL,A,2019,-1
2019-08-13,Ding Liren,Carlsen,H,2019,1
2019-08-13,Aronian,Ding Liren,D,2019,0
2019-08-14,MVL,Caruana,A,2019,-1
2019-08-14,Carlsen,Yu Yangyi,A,2019,-1
2019-08-14,Yu Yangyi,MVL,H,2019,1
2019-08-14,Ding Liren,Mamedyarov,D,2019,0
2019-08-14,MVL,Dominguez Perez,H,2019,1
2019-08-14,Karjakin,Yu Yangyi,A,2019,-1
2019-08-14,Aronian,MVL,A,2019,-1
2019-08-14,Yu Yangyi,Mamedyarov,D,2019,0
2019-08-14,Karjakin,Ding Liren,A,2019,-1
2019-08-14,Ding Liren,Rapport,H,2019,1
2019-08-14,Yu Yangyi,Aronian,D,2019,0
2019-08-14,Caruana,Ding Liren,A,2019,-1
2019-08-14,MVL,Mamedyarov,D,2019,0
2019-08-14,Ding Liren,MVL,H,2019,1
2019-08-14,MVL,Carlsen,D,2019,0
2019-08-14,MVL,Rapport,H,2019,1
2019-08-14,Yu Yangyi,Caruana,A,2019,-1
2019-08-14,Dominguez Perez,Ding Liren,D,2019,0
2019-08-14,Ding Liren,Yu Yangyi,A,2019,-1
2019-08-14,Rapport,Yu Yangyi,A,2019,-1
2019-08-14,Karjakin,MVL,H,2019,1
2019-08-14,Carlsen,Ding Liren,H,2019,1
2019-08-14,Dominguez Perez,Yu Yangyi,H,2019,1
2019-08-14,Ding Liren,Aronian,A,2019,-1
2019-08-15,Vitiugov,Matlakov,D,2019,0
2019-08-16,Artemiev,Vitiugov,A,2019,-1
2019-08-16,Matlakov,Tomashevsky,D,2019,0
2019-08-17,Carlsen,Giri,D,2019,0
2019-08-17,Nepomniachtchi,Anand,A,2019,-1
2019-08-17,Aronian,MVL,D,2019,0
2019-08-17,Tomashevsky,Artemiev,H,2019,1
2019-08-17,Ding Liren,So,D,2019,0
2019-08-17,Aronian,MVL,D,2019,0
2019-08-17,Carlsen,Giri,D,2019,0
2019-08-17,Ding Liren,So,D,2019,0
2019-08-17,Nakamura,Caruana,D,2019,0
2019-08-17,Nepomniachtchi,Anand,A,2019,-1
2019-08-17,Karjakin,Mamedyarov,D,2019,0
2019-08-18,Karjakin,Ding Liren,D,2019,0
2019-08-18,Karjakin,Ding Liren,D,2019,0
2019-08-18,MVL,So,D,2019,0
2019-08-18,MVL,So,D,2019,0
2019-08-18,Mamedyarov,Nakamura,D,2019,0
